https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон BlackBerry Bold 9900,9990,https://market.yandex.ru/product/7683532?offerid=26bUBdyNbDClcKM9fS29og&sku=100848991488&cpc=thwPovH5i3VoBYJzDVwSmIEO__2mcY-r49CEryLkdl5z5tqccVO3Nv1ya3zT2iLvxNjRiVT8t1eZFeGqPap5GnwKt73bQIuNi7lGA2xDq_6vegXV7eEmDKhhyB9kmGSG9iSbcjgXahneeOyKp-rIqu7Yd5VdSCoOqEwRFL-bKV9ouReNndW4C4KylOEVrWy-lVnf7jkU50U&resale_goods=resale_resale&resale_goods_condition=resale_well
https://market.yandex.ru/catalog--smartfony/61808/list,Телефон Nobby 240C,799,https://market.yandex.ru/product/235951930?offerid=PWDHSA_cFJm_exKeslrj3w&sku=100488069966&cpc=thwPovH5i3ViTuuFJzAh_es4etc5cW5pc-euAy_JPkIn9YSv9Z6uJv-fIrGeSN_DEFqx5iEcxndMIMmkEtLpr5Syb5qQKaQcf2aKHfQ1Pdem9mA0qtUeaWyc0F1k7vPTCUaX_d4DdMoLf6Z34sIL3G-9l6JbyYq-SNNKShBGNj2jh6kl7mmDut0X2EPqFnOmwtZqnk8JRuJ1tfC7qhgDGr_4dqLOY0nZ3tn8WI_gDjXIF-lrG8aRsGcPH025LVz2HeVBSCbOArPKzKpgjGsr-w&resale_goods=resale_resale&resale_goods_condition=resale_well
https://market.yandex.ru/catalog--smartfony/61808/list,Телефон Nokia 105 DS (2019),990,https://market.yandex.ru/product/573588052?offerid=KuC2XSP8cRyOA3avpcX9jg&sku=100783336804&cpc=thwPovH5i3WrWew-to3EkxER7Hu7NKFvfyhcYQMyyggnPw_mkSvuu0owyR096ahgpo1Qp2OR-yhk5lsUjq2aeJllZchySS_qPaY06tiOf_59xxR_WYqS3AC6baUiilYeZLJKZP9H-kb32jc3jt89Bg-ZHXCS2tlYkOTP9otc-NSKwC87Bsr4GfPHP9BO9fJWkRd2mV9wi5pMS6qFgmIl7kX47KgRLeEYYikSIyti_Tqz-KsykJAVL-o55Z5B5353VsS2_qTEaaiqi2AIc7SGXA
https://market.yandex.ru/catalog--smartfony/61808/list,Itel It5615,3370,https://market.yandex.ru/product/648483165?hid=91491&nid=34512430
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Itel A25,3492,https://market.yandex.ru/product/662684757?offerid=zq64DWr76lu95ggJP1H59w&sku=101770009768&cpc=thwPovH5i3UTox_1rMwwOHpNPe9X-k1J8_E1J1NuEIjrBSHKvMBXVkO-2MAoVs_9iMdvBIEEQ6KBF1YhuULqL5vB7_1cJa4k0Y7iykiCjTKvdSt4Z9VtEHuFQ8dHE03LPJ3pMCA10dRNAUCfPATx7kP0Oh8yS768KA7e8zpnSDQRfTLTlYPDGFoiSIaZ5Sz3buxJs_9KnX6aiCOPEgJc_3ULccvRObBiEjKXRviN5BmmuijLBM6Ja3-dBkkp3IwkOJuaUD2YABR3fxrQ48ureA
https://market.yandex.ru/catalog--smartfony/61808/list,Телефон Itel it2173,650,https://market.yandex.ru/product/838612029?offerid=F83Qsv5yTJZJIAP8a-iKvA&sku=101188199943&cpc=thwPovH5i3X7oAj9onNG8nWTvamGsRhKoWky3i-DlPnGAb0AR-jBoCs_KBXVymFZbnIG5B9heHGYQ0KgMTralw0UJco3HmRHkSXTgwMy8RhQjZ4z-0AWvUhKw4rsfIhOzOB84DMHX3Qd7dZ0ctbFjLryZ7IAr2nUrfH6JbNTIE4jrl0JBKS_uyu0wy-k3lLMn573mfMwlGVSVcmqwipx8tsBXNWJwG1RRfEXzCQVUcwL0cSj3ymEtGVsRoVFXn8xVyGoiXIt7CfhOHQ9J3F4gA
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Itel A48,4543,https://market.yandex.ru/product/897032153?offerid=a1KzgBfxeB4Mw9UWFKCWAQ&sku=101257483837&cpc=thwPovH5i3VX5RnXb-D85XSdtLeILO6Xzfro-pHdXwU9MVBnTsmQVbTC-DkoqJrE9nAw9dap7DOrtf8ND4nh9H6FJlqhuqqaLLjg9KUN13GP5xbQ3_6EaJTovbSynrjeNuhH9aCkEUTotye3o8aZRegEuF_NGznBJD8o5k5StnzE_TRMlCIiVJCgLnxLhJVoCZBcP1sk-oY
https://market.yandex.ru/catalog--smartfony/61808/list,Panasonic KX-TF200,2700,https://market.yandex.ru/product/907498245?offerid=vglaojuzbIDFJQHJM4cSyw&sku=101268310162&cpc=thwPovH5i3VtC3cxDI0CF3Ze8Qgt42rtFhfC5RQlYkQzq5Y7wxy8_PXQ2DaNV38-O0xllXLrGy-3rYIKuNJMfdtnvtRRk1Ecv2rIvMsmP823kqiaYp4n5oBABFYOHG7UWO2RNcxlW2a0sjBSL4hqub3JwCjRgBDr_4ZZHQI0BMLwblxWde1A0jKN06Hynf8OpFq1F2VYJE4sXxENxljx-8dDRwQJ6yH5KLkb3cL1fg9dKMdxD-tnvnH406F1Nyj5EMuHNyNNr7p_CPR0_Ihj6g
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Xiaomi Redmi 10C,9999,https://market.yandex.ru/product/1749529380?offerid=HRd6kwAUEJ49mxcvbbP4CQ&sku=101800169828&cpc=thwPovH5i3X-UUeVdk08UkGbQbCRTlUFIhJbU6TG69B1eoirCoxl38glhpn2HLusagSz1jizTudFM3jj7LqVeftKBsd_LxWnPuWA0-IJUw_1iWC6sUj-NjpoFNX6uZyk326ZHe7AcyvfPy36_URRToB_0-OiW3N9pvqYdZ5FxxPSQGqLEtWELJRSKZvZ2lQ8IdyDeU3PcqVuZr0tLmwxmoih3RZMgvoGenpKPySjkih0b2NmBfOec3lrfiFD4q6MJ4FiUE4LF0er03fFBxTNgg
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон HUAWEI Nova Y70,6490,https://market.yandex.ru/product/1755909590?offerid=6-E-0pGxq8OcsE-mKX6CgQ&sku=101805402759&cpc=thwPovH5i3XBGPcyCNVUekZ3K4KLWHm3awG_17MgebcfX4ZlBMTSx_cDVXBkg4SuvKYrmGe4SRSyOCx4vjN8tE1d-q6L-ZJTSCyRAHzDK6Wu5VQbRwCo1N4qsFI9z2Jl5fcvtQli_00tTi_r28tDJyfdArxcrTAEzAqmeNJuppMqTEdC95Y8yWV-HhOWihJqGtmlZg0v4LZ44XEs4nwbDzk4YId6LBsbyyhR_CH80gZU4RoBxKAjYxbeUFsqv6cDjDVgwsIQZ5Zy0sGdARe4GA&resale_goods=resale_resale&resale_goods_condition=resale_well
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон TECNO Pop 6 Pro,9849,https://market.yandex.ru/product/1769868229?hid=91491&nid=34512430
https://market.yandex.ru/catalog--smartfony/61808/list,Телефон Philips Xenium E2101,2473,https://market.yandex.ru/product/1776047282?offerid=t5Nx5TniczspA86ahzNRxg&sku=101844799122&cpc=thwPovH5i3UUA5S6aqyCQ1gRLAVazRBS7T-oYt_FdOk6HHNILjMFvYZmshnvFplYqYPboeWb1d4YYrfGs57iGsUYtC-o4D8TInLTDA-ZFQhXMzxATnjVFkcVLLcJjisQEfs0--un81lXUEu9TZxco5mHtQwwqAYDcE61xSXq8t6V1ByFOT1JDSSfcwGg5jTfdSJ2dV9MWtY
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Prestigio Muze C7 LTE,1990,https://market.yandex.ru/product/1824551901?offerid=sw--yY59lBmoI9Ne8i2MSQ&sku=100360512799&cpc=thwPovH5i3WQFag4tt3xGIHTGAqBxnCsX4nmOb__P3qGJIoqKMq3j3X9HHsO3vJalTerO6V4JXm14voOgR55eVHq0TssWvrFkNpZzYyhSBWatqYiTpX51FVdqtrjcgCaZW2bdMeFVwlFEwsCm2yJYcRSBVxUrqVV3oKcijlpk6Hh4hc0nFi8o0nsF2GQG2B-nfT7DCa4Vew&resale_goods=resale_resale
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон TECNO Spark 10 Pro,14790,https://market.yandex.ru/product/1828753655?offerid=5OYfFMttHi8KCxNVS2xNqA&sku=102034450733&cpc=thwPovH5i3UV1M9WtkWg5nHZHM1F6Pkra64RiLWxjmFfpMMDZu35bF674REBG5Gj_RiK6kbRuNvsROw4qFDq_iGi-db7uGpEMoVKli13k9--mKb5wU_QXZSVzqxluqF_aD8Q0aLxUfCX701nrgvo8vF_y4VSNIBWUuB8qWzstvp96O9LygkbuT67_CjWdoCHja_e_gH9QOc
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Tecno CAMON 20 Pro 5G CK8N 8/256 ГБ черный,23490,https://market.yandex.ru/product/1875157666?hid=91491&nid=34512430
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон TECNO Camon 20 Pro,27127,https://market.yandex.ru/product/1875554173?offerid=W18YW7Ofk6qTHi6CiHmAvw&sku=102051228769&cpc=thwPovH5i3UdNYB5oEc-qmMRn_4_efXxPrpGFAZOW75ZfItjMTFCAoOX_JsVVfR2ItB0C0iFwaF2aTWBhznyOeB0Iru6c6U0UgYBBnxTarvVyf5fnG_Y_8Y1FbIY9x5wer3atVHNBZoDCzeGhYRLPjgJ-72GuPbkhww9zoeJd9ii4_d6liM2nPfWR9CDycyR4C4BQzVJIfKsTSOEL306J4G4Ogi6HcWYUnMaVAZCT-hf8puAdD9BGdxLlCIsn5ZWnrWECqrQqLYV0lrNV3zIIg
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон TECNO POVA 5,21267,https://market.yandex.ru/product/1891196478?offerid=v0DpH7opdEgORQvFpmDCKA&sku=102092321765&cpc=thwPovH5i3VMW7u_mI4RoL0KIioWCePycxKPeYayyzdl0qfL04xP2vweUK-lb4F0pmxWJjLjobx3fgiJ7XG3jxmsMYfvV85bn28I07IdA2NxVQMRMF1c4Ho-gbHeBLfCficLvaXTw8_9NcvgxC0W0SgxqsgUlHzaETFKzXIg_mvmKSsoP3y03cfI2R9NXQ_y99okixwHcNw
https://market.yandex.ru/catalog--smartfony/61808/list,Смартфон Apple iPhone 15,101990,https://market.yandex.ru/product/1912483624?offerid=leVOSMFF34xaz6VYybVKMA&sku=102322338839&cpc=thwPovH5i3UwuEkUjXCQocuc2V2kO7e4BbYb9iIvKlaRJw-yMuUyGKgiEE6o73GTFEJL1R4SxzGTGHP4KS2MoYTYEs2ZKC_HYKGkjz5Cik06jkN-n2exoOVW5Paj_SJwPPtyEXbL1tBakTU5Hca6vNkoK5Vy1vCLDAz71yJJ483wp0vnM7X2qSMMU-xzaNp8lSnRzjRIb3jJNlSR7i7QtU9MKQORWmJV83iki7pLQs08K-DTbGxO6LNFRVPcF2QkC_hVbvy85aBnjsSOb1udjQ
